target_id	length	eff_length	est_counts	tpm
U00096.3|b4502|ABD18689.1|CDS|yeiW	255	102.005	0	0
U00096.3|b2171|AAC75232.2|CDS|yeiP	573	228.981	291	347.744
U00096.3|b2172|AAC75233.1|CDS|yeiQ	1467	1006.68	46	12.5035
U00096.3|b2173|AAC75234.1|CDS|yeiR	987	527.689	21	10.8895
U00096.3|b2174|AAC75235.2|CDS|lpxT	714	310.558	262	230.847
U00096.3|b2175|AAC75236.1|CDS|mepS	567	225.96	1930	2337.17
U00096.3|b2176|AAC75237.1|CDS|rtn	1557	1096.68	93	23.2044
U00096.3|b2177|AAC75238.2|CDS|yejA	1815	1354.68	66	13.3313
U00096.3|b2178|AAC75239.1|CDS|yejB	1095	634.678	33	14.2274
U00096.3|b2179|AAC75240.1|CDS|yejE	1026	565.678	23	11.1256
U00096.3|b2180|AAC75241.1|CDS|yejF	1590	1129.68	110	26.6443
U00096.3|b2181|AAC75242.1|CDS|yejG	345	133.345	0	0
U00096.3|b2182|AAC75243.1|CDS|bcr	1191	730.678	51	19.099
U00096.3|b2183|AAC75244.1|CDS|rsuA	696	298.951	35	32.0357
U00096.3|b2184|AAC75245.1|CDS|yejH	1761	1300.68	14	2.94526
U00096.3|b2185|AAC75246.1|CDS|rplY	285	112.338	0	0
U00096.3|b2186|AAC75247.1|CDS|yejK	1008	547.678	76	37.9712
U00096.3|b2187|AAC75248.1|CDS|yejL	228	92.6866	0	0
U00096.3|b2188|AAC75249.1|CDS|yejM	1761	1300.68	221	46.4931
U00096.3|b2190|NA|CDS|yejO	3791	3330.68	132.404	10.8777
U00096.3|b2192|AAC75252.1|CDS|insH1	1017	556.678	0	0
U00096.3|b2193|AAC75253.1|CDS|narP	648	269.745	93	94.3398
U00096.3|b2194|AAC75254.1|CDS|ccmH	1053	592.678	11	5.07855
U00096.3|b2195|AAC75255.1|CDS|dsbE	558	221.493	1	1.23539
U00096.3|b2196|AAC75256.1|CDS|ccmF	1944	1483.68	12	2.21313
U00096.3|b2197|AAC75257.1|CDS|ccmE	480	185.706	1	1.47347
U00096.3|b2198|AAC75258.1|CDS|ccmD	210	86.4223	0	0
U00096.3|b2199|AAC75259.1|CDS|ccmC	738	326.597	16	13.4052
U00096.3|b2200|AAC75260.1|CDS|ccmB	663	278.602	5	4.91079
U00096.3|b2201|AAC75261.2|CDS|ccmA	624	256.074	4	4.27425
U00096.3|b2202|AAC75262.1|CDS|napC	603	244.603	23	25.7295
U00096.3|b2203|AAC75263.2|CDS|napB	450	173.182	1	1.58002
U00096.3|b2204|AAC75264.1|CDS|napH	864	421.077	7	4.54886
U00096.3|b2205|AAC75265.1|CDS|napG	696	298.951	2	1.83061
U00096.3|b2206|AAC75266.1|CDS|napA	2487	2026.68	32	4.32047
U00096.3|b2207|AAC75267.1|CDS|napD	264	105.103	0	0
U00096.3|b2208|AAC75268.1|CDS|napF	495	192.207	0	0
U00096.3|b2209|AAC75269.1|CDS|eco	489	189.586	57	82.2684
U00096.3|b2210|AAC75270.1|CDS|mqo	1647	1186.68	65	14.9881
U00096.3|b2211|AAC75271.1|CDS|yojI	1644	1183.68	196	45.3094
U00096.3|b2212|AAC75272.1|CDS|alkB	651	271.497	8	8.06288
U00096.3|b2213|AAC75273.1|CDS|ada	1065	604.678	8	3.62019
U00096.3|b2214|AAC75274.1|CDS|apbE	1056	595.678	12	5.51233
U00096.3|b2215|AAC75275.1|CDS|ompC	1104	643.678	59352	25230.9
U00096.3|b2216|AAC75276.1|CDS|rcsD	2673	2212.68	1035	127.993
U00096.3|b2217|AAC75277.1|CDS|rcsB	651	271.497	515	519.048
U00096.3|b2218|AAC75278.2|CDS|rcsC	2850	2389.68	340	38.9319
U00096.3|b2219|AAC75279.1|CDS|atoS	1827	1366.68	55	11.0119
U00096.3|b2220|AAC75280.1|CDS|atoC	1386	925.678	32	9.45923
U00096.3|b2221|AAC75281.1|CDS|atoD	663	278.602	6	5.89295
U00096.3|b2222|AAC75282.1|CDS|atoA	651	271.497	1	1.00786
U00096.3|b2223|AAC75283.1|CDS|atoE	1323	862.678	10	3.17188
U00096.3|b2224|AAC75284.1|CDS|atoB	1185	724.678	7	2.64313
U00096.3|b2225|AAC75285.1|CDS|yfaP	777	354.026	6	4.63747
U00096.3|b2226|AAC75286.1|CDS|yfaQ	1650	1189.68	5	1.15002
U00096.3|b4500|NA|CDS|yfaS	4605	4144.68	27	1.78254
U00096.3|b2229|AAC75289.2|CDS|yfaT	624	256.074	1	1.06856
U00096.3|b2230|AAC75290.2|CDS|yfaA	1689	1228.68	6	1.33622
U00096.3|b2231|AAC75291.1|CDS|gyrA	2628	2167.68	1002	126.485
U00096.3|b2232|AAC75292.1|CDS|ubiG	723	316.498	17	14.6975
U00096.3|b2233|AAC75293.1|CDS|yfaL	3753	3292.68	39	3.24102
U00096.3|b2234|AAC75294.1|CDS|nrdA	2286	1825.68	223	33.4231
U00096.3|b2235|AAC75295.1|CDS|nrdB	1131	670.678	333	135.861
U00096.3|b2236|AAC75296.1|CDS|yfaE	255	102.005	0	0
U00096.3|b2237|AAC75297.1|CDS|inaA	651	271.497	45	45.3537
U00096.3|b2238|NA|CDS|yfaH	243	97.871	0	0
U00096.3|b2239|AAC75299.1|CDS|glpQ	1077	616.678	6752	2995.99
U00096.3|b2240|AAC75300.1|CDS|glpT	1359	898.678	5056	1539.46
U00096.3|b2241|AAC75301.1|CDS|glpA	1629	1168.68	194	45.4227
U00096.3|b2242|AAC75302.1|CDS|glpB	1260	799.678	208	71.1728
U00096.3|b2243|AAC75303.1|CDS|glpC	1191	730.678	451	168.895
U00096.3|b2244|AAC75304.1|CDS|yfaD	900	451	34	20.6285
U00096.3|b4543|NA|CDS|ypaA	198	82.2086	0	0
U00096.3|b2245|AAC75305.1|CDS|rhmA	804	373.99	3	2.19496
U00096.3|b2246|AAC75306.2|CDS|rhmT	1290	829.678	2	0.659608
U00096.3|b2247|AAC75307.2|CDS|rhmD	1206	745.678	3	1.10087
U00096.3|b2248|AAC75308.1|CDS|rhmR	783	358.395	4	3.05397
U00096.3|b2249|AAC75309.1|CDS|yfaY	1203	742.678	24	8.84253
U00096.3|b2250|AAC75310.2|CDS|yfaZ	543	214.212	27	34.4895
U00096.3|b2251|AAC75311.1|CDS|nudI	426	163.581	0	0
U00096.3|b2252|AAC75312.1|CDS|ais	603	244.603	0	0
U00096.3|b2253|AAC75313.3|CDS|arnB	1140	679.678	15	6.03884
U00096.3|b2254|AAC75314.1|CDS|arnC	969	511.375	2	1.07018
U00096.3|b2255|AAC75315.1|CDS|arnA	1983	1522.68	49	8.80549
U00096.3|b2256|AAC75316.1|CDS|arnD	891	443.409	6	3.70264
U00096.3|b2257|AAC75317.1|CDS|arnT	1653	1192.68	20	4.58852
U00096.3|b4544|ABD18693.1|CDS|arnE	336	130.142	0	0
U00096.3|b2258|AAC75318.2|CDS|arnF	387	148.66	0	0
U00096.3|b2259|AAC75319.2|CDS|pmrD	267	106.136	0	0
U00096.3|b2260|AAC75320.1|CDS|menE	1356	895.678	23	7.02654
U00096.3|b2261|AAC75321.1|CDS|menC	963	505.985	13	7.03026
U00096.3|b2262|AAC75322.1|CDS|menB	858	416.206	24	15.7786
U00096.3|b2263|AAC75323.1|CDS|menH	759	341.158	9	7.2186
U00096.3|b2264|AAC75324.1|CDS|menD	1671	1210.68	20	4.5203
U00096.3|b2265|AAC75325.2|CDS|menF	1296	835.678	61	19.9736
U00096.3|b2266|AAC75326.1|CDS|elaB	306	119.613	0	0
U00096.3|b2267|AAC75327.1|CDS|elaA	462	178.118	14	21.5073
U00096.3|b2268|AAC75328.2|CDS|rbn	918	466.389	122	71.5776
U00096.3|b2269|AAC75329.1|CDS|elaD	1212	751.678	31	11.2848
U00096.3|b2270|AAC75330.1|CDS|yfbK	1728	1267.68	36	7.77068
U00096.3|b2271|AAC75331.2|CDS|yfbL	972	514.08	3	1.59682
U00096.3|b2272|AAC75332.1|CDS|yfbM	504	196.19	2	2.78945
U00096.3|b2273|AAC75333.1|CDS|yfbN	717	312.528	9	7.87987
U00096.3|b2274|AAC75334.2|CDS|yfbO	423	162.405	0	0
U00096.3|b2275|AAC75335.2|CDS|yfbP	849	408.967	24	16.0579
U00096.3|b2276|AAC75336.2|CDS|nuoN	1458	997.678	435	119.307
U00096.3|b2277|AAC75337.1|CDS|nuoM	1530	1069.68	339	86.7186
U00096.3|b2278|AAC75338.1|CDS|nuoL	1842	1381.68	470	93.0801
U00096.3|b2279|AAC75339.1|CDS|nuoK	303	118.57	0	0
U00096.3|b2280|AAC75340.1|CDS|nuoJ	555	220.02	92	114.417
U00096.3|b2281|AAC75341.1|CDS|nuoI	543	214.212	75	95.8041
U00096.3|b2282|AAC75342.1|CDS|nuoH	978	519.506	260	136.946
U00096.3|b2283|AAC75343.2|CDS|nuoG	2727	2266.68	1017	122.771
U00096.3|b2284|AAC75344.1|CDS|nuoF	1338	877.678	240	74.8241
U00096.3|b2285|AAC75345.1|CDS|nuoE	501	194.856	42	58.9796
U00096.3|b2286|AAC75346.2|CDS|nuoC	1791	1330.68	400	82.2532
U00096.3|b2287|AAC75347.1|CDS|nuoB	663	278.602	172	168.931
U00096.3|b2288|AAC75348.1|CDS|nuoA	444	170.749	88	141.023
U00096.3|b2289|AAC75349.1|CDS|lrhA	939	484.677	95	53.6336
U00096.3|b2290|AAC75350.1|CDS|alaA	1218	757.678	97	35.031
U00096.3|b2291|AAC75351.1|CDS|yfbR	600	243.001	38	42.7899
U00096.3|b2292|AAC75352.1|CDS|yfbS	1833	1372.68	25	4.98353
U00096.3|b2293|AAC75353.2|CDS|yfbT	651	271.497	65	65.5109
U00096.3|b2294|AAC75354.2|CDS|yfbU	495	192.207	47	66.9104
U00096.3|b2295|AAC75355.1|CDS|yfbV	456	175.638	33	51.4116
U00096.3|b2296|AAC75356.1|CDS|ackA	1203	742.678	343	126.374
U00096.3|b2297|AAC75357.1|CDS|pta	2145	1684.68	323	52.4628
U00096.3|b2298|AAC75358.2|CDS|yfcC	1521	1060.68	5	1.28989
U00096.3|b2299|AAC75359.1|CDS|yfcD	543	214.212	141	180.112
U00096.3|b2300|AAC75360.1|CDS|yfcE	555	220.02	150	186.549
U00096.3|b2301|AAC75361.1|CDS|yfcF	645	268.003	3	3.063
U00096.3|b2302|AAC75362.1|CDS|yfcG	648	269.745	1	1.01441
U00096.3|b2303|AAC75363.1|CDS|folX	363	139.827	0	0
U00096.3|b2304|AAC75364.1|CDS|yfcH	894	445.932	24	14.7268
U00096.3|b2305|AAC75365.1|CDS|yfcI	891	443.409	22	13.5764
U00096.3|b2306|AAC75366.1|CDS|hisP	774	351.857	8	6.22142
U00096.3|b2307|AAC75367.1|CDS|hisM	717	312.528	13	11.382
U00096.3|b2308|AAC75368.1|CDS|hisQ	687	293.282	17	15.8609
U00096.3|b2309|AAC75369.1|CDS|hisJ	783	358.395	187	142.773
U00096.3|b2310|AAC75370.1|CDS|argT	783	358.395	121	92.3825
U00096.3|b2311|AAC75371.1|CDS|ubiX	570	227.466	20	24.0591
U00096.3|b2312|AAC75372.1|CDS|purF	1518	1057.68	139	35.9606
U00096.3|b2313|AAC75373.1|CDS|cvpA	489	189.586	35	50.5157
U00096.3|b2314|AAC75374.2|CDS|dedD	663	278.602	22	21.6075
U00096.3|b2315|AAC75375.1|CDS|folC	1269	808.678	58	19.6254
U00096.3|b2316|AAC75376.1|CDS|accD	915	463.806	393	231.858
U00096.3|b2317|AAC75377.1|CDS|dedA	660	276.811	32	31.6324
U00096.3|b2318|AAC75378.1|CDS|truA	813	380.818	89	63.9496
U00096.3|b2319|AAC75379.1|CDS|usg	1014	553.678	37	18.2856
U00096.3|b2320|AAC75380.1|CDS|pdxB	1137	676.678	112	45.2899
U00096.3|b2321|AAC75381.1|CDS|flk	996	535.923	19	9.70101
U00096.3|b2322|AAC75382.1|CDS|yfcJ	1179	718.678	6	2.28446
U00096.3|b2323|AAC75383.1|CDS|fabB	1221	760.678	797	286.697
U00096.3|b2324|AAC75384.2|CDS|mnmC	2007	1546.68	84	14.8609
U00096.3|b2325|AAC75385.1|CDS|yfcL	279	110.269	0	0
U00096.3|b2326|AAC75386.1|CDS|epmC	549	217.1	25	31.5098
U00096.3|b2327|AAC75387.1|CDS|yfcA	810	378.533	34	24.5777
U00096.3|b2328|AAC75388.1|CDS|mepA	825	390.054	12	8.41826
U00096.3|b2329|AAC75389.1|CDS|aroC	1086	625.678	45	19.6801
U00096.3|b2330|AAC75390.2|CDS|prmB	933	479.417	72	41.0946
U00096.3|b2331|AAC75391.1|CDS|smrB	552	218.556	6	7.51197
U00096.3|b2332|AAC75392.2|CDS|yfcO	822	387.731	125	88.2156
U00096.3|b2333|AAC75393.1|CDS|yfcP	540	212.779	4	5.14394
U00096.3|b2334|AAC75394.1|CDS|yfcQ	489	189.586	0	0
U00096.3|b2335|AAC75395.1|CDS|yfcR	513	200.237	4	5.46614
U00096.3|b2336|AAC75396.1|CDS|yfcS	753	336.948	2	1.62418
U00096.3|b4661|NA|CDS|yfcU	2646	2185.68	13	1.62751
U00096.3|b2339|AAC75399.1|CDS|yfcV	564	224.463	1	1.21905
U00096.3|b2340|AAC75400.1|CDS|sixA	486	188.286	72	104.636
U00096.3|b2341|AAC75401.1|CDS|fadJ	2145	1684.68	46	7.47148
U00096.3|b2342|AAC75402.1|CDS|fadI	1311	850.678	18	5.78993
U00096.3|b2343|AAC75403.2|CDS|yfcZ	285	112.338	0	0
U00096.3|b2344|AAC75404.2|CDS|fadL	1341	880.678	195	60.5875
U00096.3|b2345|AAC75405.1|CDS|yfdF	1059	598.678	14	6.39883
U00096.3|b2346|AAC75406.1|CDS|mlaA	756	339.048	271	218.713
U00096.3|b2347|AAC75407.1|CDS|yfdC	933	479.417	12	6.84911
U00096.3|b2349|AAC75408.1|CDS|intS	1158	697.678	157	61.5758
U00096.3|b2350|AAC75409.1|CDS|gtrA	363	139.827	0	0
U00096.3|b2351|AAC75410.1|CDS|gtrB	921	468.98	49	28.5895
U00096.3|b2352|AAC75411.1|CDS|gtrS	1332	871.678	50	15.6957
U00096.3|b2353|NA|CDS|tfaS	291	114.411	0	0
U00096.3|b2354|AAC75413.1|CDS|yfdK	441	169.541	0	0
U00096.3|b2355|NA|CDS|yfdL	579	232.035	1	1.17927
U00096.3|b2356|NA|CDS|yfdM	270	107.168	0	0
U00096.3|b2357|AAC75416.1|CDS|yfdN	495	192.207	1	1.42363
U00096.3|b2358|NA|CDS|oweS	708	306.649	4	3.56931
U00096.3|b2359|AAC75418.2|CDS|yfdP	363	139.827	0	0
U00096.3|b2360|AAC75419.1|CDS|yfdQ	825	390.054	16	11.2244
U00096.3|b2361|AAC75420.2|CDS|yfdR	537	211.355	0	0
U00096.3|b2362|AAC75421.1|CDS|yfdS	363	139.827	0	0
U00096.3|b2363|AAC75422.1|CDS|yfdT	306	119.613	0	0
U00096.3|b4545|NA|CDS|ypdJ	51	24.9755	0	0
U00096.3|b4501|ABD18695.1|CDS|torI	201	83.2653	0	0
U00096.3|b2364|AAC75423.1|CDS|dsdC	936	482.043	85	48.2501
U00096.3|b2365|AAC75424.1|CDS|dsdX	1338	877.678	68	21.2002
U00096.3|b2366|AAC75425.1|CDS|dsdA	1329	868.678	123	38.7447
U00096.3|b2367|AAC75426.1|CDS|emrY	1539	1078.68	24	6.08815
U00096.3|b2368|AAC75427.1|CDS|emrK	1164	703.678	14	5.44402
U00096.3|b2369|AAC75428.1|CDS|evgA	615	251.103	86	93.7158
U00096.3|b2370|AAC75429.1|CDS|evgS	3594	3133.68	429	37.4601
U00096.3|b2371|AAC75430.2|CDS|yfdE	1146	685.678	16	6.38507
U00096.3|b2372|AAC75431.1|CDS|yfdV	945	489.964	10	5.58472
U00096.3|b2373|AAC75432.1|CDS|oxc	1695	1234.68	18	3.98919
U00096.3|b2374|AAC75433.1|CDS|frc	1251	790.678	16	5.53715
U00096.3|b2375|AAC75434.1|CDS|yfdX	636	262.834	6	6.24649
U00096.3|b2376|AAC75435.1|CDS|ypdI	276	109.235	0	0
U00096.3|b2377|AAC75436.1|CDS|yfdY	243	97.871	0	0
U00096.3|b2378|AAC75437.2|CDS|lpxP	921	468.98	36	21.0046
U00096.3|b4680|ACO60002.1|CDS|ypdK	72	34.0786	0	0
U00096.3|b2379|AAC75438.1|CDS|alaC	1239	778.678	25	8.78512
U00096.3|b2380|AAC75439.1|CDS|ypdA	1698	1237.68	77	17.0235
U00096.3|b2381|AAC75440.1|CDS|ypdB	735	324.557	35	29.5082
U00096.3|b2382|AAC75441.1|CDS|ypdC	858	416.206	10	6.57441
U00096.3|b2383|AAC75442.1|CDS|fryA	2496	2035.68	16	2.15068
U00096.3|b2384|AAC75443.1|CDS|ypdE	1038	577.678	1	0.473674
U00096.3|b2385|AAC75444.1|CDS|ypdF	1086	625.678	2	0.874671
U00096.3|b2386|AAC75445.1|CDS|fryC	1248	787.678	1	0.34739
U00096.3|b2387|AAC75446.1|CDS|fryB	327	126.961	0	0
U00096.3|b2388|AAC75447.1|CDS|glk	966	508.677	190	102.206
U00096.3|b2389|AAC75448.1|CDS|yfeO	1257	796.678	26	8.9301
U00096.3|b2390|AAC75449.1|CDS|ypeC	327	126.961	0	0
U00096.3|b2392|AAC75451.1|CDS|mntH	1239	778.678	46	16.1646
U00096.3|b2393|AAC75452.1|CDS|nupC	1203	742.678	402	148.112
U00096.3|b2394|AAC75453.2|CDS|insL1	1113	652.678	57	23.8969
U00096.3|b2395|AAC75454.2|CDS|yfeA	2190	1729.68	141	22.3059
U00096.3|b2398|AAC75455.2|CDS|yfeC	345	133.345	0	0
U00096.3|b2399|AAC75456.3|CDS|yfeD	393	150.906	0	0
U00096.3|b2400|AAC75457.1|CDS|gltX	1416	955.678	883	252.822
U00096.3|b2405|AAC75458.1|CDS|xapR	885	438.389	26	16.2285
U00096.3|b2406|AAC75459.1|CDS|xapB	1257	796.678	13	4.46505
U00096.3|b2407|AAC75460.1|CDS|xapA	834	397.078	2	1.37822
U00096.3|b2408|AAC75461.1|CDS|yfeN	765	345.408	16	12.6752
U00096.3|b2409|AAC75462.1|CDS|yfeR	927	474.184	10	5.77057
U00096.3|b2410|AAC75463.1|CDS|yfeH	999	538.678	28	14.2231
U00096.3|b4546|ABD18696.1|CDS|ypeB	219	89.5617	0	0
U00096.3|b2411|AAC75464.1|CDS|ligA	2016	1555.68	175	30.7811
U00096.3|b2412|AAC75465.1|CDS|zipA	987	527.689	247	128.081
U00096.3|b2413|AAC75466.1|CDS|cysZ	762	343.278	81	64.5662
U00096.3|b2414|AAC75467.1|CDS|cysK	972	514.08	988	525.887
U00096.3|b2415|AAC75468.1|CDS|ptsH	258	103.038	0	0
U00096.3|b2416|AAC75469.1|CDS|ptsI	1728	1267.68	2654	572.872
U00096.3|b2417|AAC75470.1|CDS|crr	510	198.881	773	1063.53
U00096.3|b2418|AAC75471.1|CDS|pdxK	852	411.371	39	25.9416
U00096.3|b2419|AAC75472.1|CDS|yfeK	375	144.214	0	0
U00096.3|b2420|AAC75473.1|CDS|yfeS	735	324.557	60	50.5855
U00096.3|b2421|AAC75474.1|CDS|cysM	912	461.229	8	4.74612
U00096.3|b2422|AAC75475.1|CDS|cysA	1098	637.678	8	3.43285
U00096.3|b2423|AAC75476.2|CDS|cysW	876	430.919	5	3.17497
U00096.3|b2424|AAC75477.1|CDS|cysU	834	397.078	0	0
U00096.3|b2425|AAC75478.1|CDS|cysP	1017	556.678	4	1.96617
U00096.3|b2426|AAC75479.2|CDS|ucpA	792	365.02	444	332.837
U00096.3|b2427|AAC75480.1|CDS|murR	858	416.206	8	5.25953
U00096.3|b2428|AAC75481.1|CDS|murQ	897	448.462	14	8.54217
U00096.3|b2429|AAC75482.1|CDS|murP	1425	964.678	23	6.52396
U00096.3|b2430|AAC75483.2|CDS|yfeW	1305	844.678	15	4.85921
U00096.3|b2431|AAC75484.2|CDS|yfeX	900	451	70	42.4705
U00096.3|b2432|AAC75485.1|CDS|yfeY	576	230.504	67	79.5358
U00096.3|b2433|AAC75486.2|CDS|yfeZ	450	173.182	8	12.6402
U00096.3|b2434|AAC75487.2|CDS|ypeA	426	163.581	0	0
U00096.3|b2435|AAC75488.1|CDS|amiA	870	425.981	126	80.9368
U00096.3|b2436|AAC75489.1|CDS|hemF	900	451	20	12.1344
U00096.3|b2437|AAC75490.1|CDS|eutR	1053	592.678	5	2.30843
U00096.3|b2438|AAC75491.2|CDS|eutK	501	194.856	5	7.02138
U00096.3|b2439|AAC75492.1|CDS|eutL	660	276.811	2	1.97703
U00096.3|b2440|AAC75493.1|CDS|eutC	888	440.895	2	1.24125
U00096.3|b2441|AAC75494.2|CDS|eutB	1362	901.678	26	7.89019
U00096.3|b2442|AAC75495.2|CDS|intZ	1209	748.678	0	0
U00096.3|b2443|AAC75496.1|CDS|yffL	642	266.27	0	0
U00096.3|b2444|AAC75497.1|CDS|yffM	246	98.9054	0	0
U00096.3|b2445|AAC75498.2|CDS|yffN	369	142.014	0	0
U00096.3|b2446|AAC75499.1|CDS|yffO	417	160.068	0	0
U00096.3|b2447|AAC75500.1|CDS|yffP	594	239.824	0	0
U00096.3|b2448|AAC75501.2|CDS|yffQ	378	145.32	0	0
U00096.3|b2449|AAC75502.1|CDS|yffR	393	150.906	0	0
U00096.3|b2450|AAC75503.2|CDS|yffS	810	378.533	0	0
U00096.3|b2451|AAC75504.1|CDS|eutA	1404	943.678	2	0.579925
U00096.3|b2452|AAC75505.1|CDS|eutH	1227	766.678	17	6.06739
U00096.3|b2453|AAC75506.2|CDS|eutG	1188	727.678	2	0.752067
U00096.3|b2454|AAC75507.1|CDS|eutJ	837	399.438	0	0
U00096.3|b2455|AAC75508.1|CDS|eutE	1404	943.678	1	0.289963
U00096.3|b2456|AAC75509.1|CDS|eutN	288	113.374	0	0
U00096.3|b2457|AAC75510.2|CDS|eutM	294	115.449	0	0
U00096.3|b2458|AAC75511.1|CDS|eutD	1017	556.678	3	1.47463
U00096.3|b2459|AAC75512.1|CDS|eutT	804	373.99	1	0.731653
U00096.3|b2460|AAC75513.1|CDS|eutQ	702	302.78	0	0
U00096.3|b2461|AAC75514.1|CDS|eutP	480	185.706	0	0
U00096.3|b2462|AAC75515.2|CDS|eutS	336	130.142	0	0
U00096.3|b2463|AAC75516.1|CDS|maeB	2280	1819.68	732	110.073
U00096.3|b2464|AAC75517.1|CDS|talA	951	495.279	39	21.5467
U00096.3|b2465|AAC75518.1|CDS|tktB	2004	1543.68	26	4.60874
U00096.3|b2466|AAC75519.1|CDS|ypfG	1044	583.678	22	10.3137
U00096.3|b2467|AAC75520.1|CDS|nudK	576	230.504	47	55.7938
U00096.3|b2468|AAC75521.1|CDS|aegA	1980	1519.68	17	3.061
U00096.3|b2469|AAC75522.1|CDS|narQ	1701	1240.68	28	6.17539
U00096.3|b2470|AAC75523.1|CDS|acrD	3114	2653.68	46	4.74324
U00096.3|b4606|ABP93450.1|CDS|ypfM	60	28.9267	0	0
U00096.3|b2471|AAC75524.1|CDS|yffB	357	137.654	0	0
U00096.3|b2472|AAC75525.1|CDS|dapE	1128	667.678	99	40.5727
U00096.3|b4547|ABD18697.1|CDS|ypfN	201	83.2653	0	0
U00096.3|b2473|AAC75526.2|CDS|ypfH	699	300.86	8	7.27597
U00096.3|b2474|AAC75527.1|CDS|tmcA	2016	1555.68	41	7.21157
U00096.3|b2475|AAC75528.1|CDS|ypfJ	864	421.077	21	13.6466
U00096.3|b2476|AAC75529.1|CDS|purC	714	310.558	117	103.088
U00096.3|b2477|AAC75530.2|CDS|bamC	1035	574.678	376	179.031
U00096.3|b2478|AAC75531.1|CDS|dapA	879	433.401	420	265.17
U00096.3|b2479|AAC75532.2|CDS|gcvR	573	228.981	64	76.4798
U00096.3|b2480|AAC75533.1|CDS|bcp	471	181.883	787	1183.99
U00096.3|b2481|AAC75534.2|CDS|hyfA	618	252.75	0	0
U00096.3|b2482|AAC75535.1|CDS|hyfB	2019	1558.68	14	2.45775
U00096.3|b2483|AAC75536.2|CDS|hyfC	948	492.618	0	0
U00096.3|b2484|AAC75537.1|CDS|hyfD	1440	979.678	9	2.51377
U00096.3|b2485|AAC75538.1|CDS|hyfE	651	271.497	2	2.01572
U00096.3|b2486|AAC75539.1|CDS|hyfF	1581	1120.68	7	1.70916
U00096.3|b2487|AAC75540.1|CDS|hyfG	1668	1207.68	9	2.03919
U00096.3|b2488|AAC75541.1|CDS|hyfH	546	215.652	1	1.26886
U00096.3|b2489|AAC75542.1|CDS|hyfI	759	341.158	1	0.802067
U00096.3|b2490|AAC75543.2|CDS|hyfJ	414	158.906	0	0
U00096.3|b2491|AAC75544.2|CDS|hyfR	2013	1552.68	19	3.3484
U00096.3|b2492|AAC75545.1|CDS|focB	849	408.967	1	0.66908
U00096.3|b2493|AAC75546.1|CDS|yfgO	1062	601.678	17	7.73126
U00096.3|b2494|AAC75547.1|CDS|bepA	1464	1003.68	60	16.3577
U00096.3|b2495|AAC75548.1|CDS|yfgD	360	138.739	0	0
U00096.3|b2496|AAC75549.2|CDS|hda	702	302.78	107	96.6991
U00096.3|b2497|AAC75550.1|CDS|uraA	1290	829.678	64	21.1075
U00096.3|b2498|AAC75551.2|CDS|upp	627	257.75	497	527.623
U00096.3|b2499|AAC75552.1|CDS|purM	1038	577.678	46	21.789
U00096.3|b2500|AAC75553.1|CDS|purN	639	264.547	39	40.3392
U00096.3|b2501|AAC75554.1|CDS|ppk	2067	1606.68	174	29.6337
U00096.3|b2502|AAC75555.1|CDS|ppx	1542	1081.68	107	27.0677
U00096.3|b2503|AAC75556.1|CDS|yfgF	2244	1783.68	33	5.06248
U00096.3|b2504|AAC75557.1|CDS|yfgG	192	80.0876	0	0
U00096.3|b2505|AAC75558.1|CDS|yfgH	519	202.972	5	6.74063
U00096.3|b2506|AAC75559.1|CDS|yfgI	540	212.779	4	5.14394
U00096.3|b2507|AAC75560.1|CDS|guaA	1578	1117.68	562	137.59
U00096.3|b2508|AAC75561.1|CDS|guaB	1467	1006.68	453	123.133
U00096.3|b2509|AAC75562.1|CDS|xseA	1371	910.678	52	15.6244
U00096.3|b2510|AAC75563.2|CDS|yfgJ	216	88.517	0	0
U00096.3|b2511|AAC75564.2|CDS|der	1473	1012.68	227	61.3367
U00096.3|b2512|AAC75565.1|CDS|bamB	1179	718.678	430	163.719
U00096.3|b2513|AAC75566.1|CDS|yfgM	621	254.408	95	102.178
U00096.3|b2514|AAC75567.1|CDS|hisS	1275	814.678	318	106.809
U00096.3|b2515|AAC75568.1|CDS|ispG	1119	658.678	124	51.5127
U00096.3|b2516|AAC75569.1|CDS|rodZ	1014	553.678	96	47.4438
U00096.3|b2517|AAC75570.1|CDS|rlmN	1155	694.678	296	116.593
U00096.3|b2518|AAC75571.1|CDS|ndk	432	165.949	994	1639
U00096.3|b2519|AAC75572.1|CDS|pbpC	2313	1852.68	25	3.69237
U00096.3|b2520|AAC75573.1|CDS|yfhM	4962	4501.68	321	19.5118
U00096.3|b2521|AAC75574.2|CDS|sseA	846	406.571	71	47.7846
U00096.3|b2522|AAC75575.2|CDS|sseB	777	354.026	120	92.7495
U00096.3|b2523|AAC75576.2|CDS|pepB	1284	823.678	66	21.9256
U00096.3|b2524|AAC75577.1|CDS|iscX	201	83.2653	0	0
U00096.3|b2525|AAC75578.1|CDS|fdx	336	130.142	0	0
U00096.3|b2526|AAC75579.1|CDS|hscA	1851	1390.68	118	23.2178
U00096.3|b2527|AAC75580.1|CDS|hscB	516	201.601	9	12.2156
U00096.3|b2528|AAC75581.1|CDS|iscA	324	125.906	0	0
U00096.3|b2529|AAC75582.1|CDS|iscU	387	148.66	0	0
U00096.3|b2530|AAT48142.1|CDS|iscS	1215	754.678	252	91.3702
